"address/city","address/community","address/neighborhood","address/state","address/streetAddress","address/subdivision","address/zipcode","bathrooms","bedrooms","currency","description","latitude","livingArea","longitude","photos/0","photos/1","photos/2","photos/3","photos/4","photos/5","photos/6","photos/7","photos/8","photos/9","photos/10","photos/11","photos/12","photos/13","photos/14","photos/15","photos/16","photos/17","photos/18","photos/19","photos/20","photos/21","photos/22","photos/23","photos/24","photos/25","photos/26","photos/27","photos/28","photos/29","photos/30","photos/31","photos/32","photos/33","photos/34","photos/35","photos/36","photos/37","photos/38","photos/39","photos/40","photos/41","photos/42","photos/43","photos/44","photos/45","photos/46","photos/47","photos/48","photos/49","photos/50","photos/51","photos/52","photos/53","price","url","yearBuilt"
"Dallas",,"Dallas","TX","5032 N Hall St",,"75235","1","1","USD","Ready for immediate move in,1 bedroom 1 bath Uptown area condo in one of Oak Lawn's most attractive and park like community residences.Westbury Park is located near Lemmon Ave and Dallas North Tollway with easy access to Uptown, down town, Medical District,Love field airport, restaurants and entertainment . this cozy condo offers Laminate and tile floors, granite counters, window coverings, washer dryer and refrigerator. Rent includes Water, hot water, sewer, trash and recycling. Enjoy walks on the shaded trails and relax at the community pool. Covered parking, close to the pool and main gates.","32.823417","635","-96.821785","https://photos.zillowstatic.com/p_f/IS3bluu6048wll1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4jic0wvzyll1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnyg6utrnr1ml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfseubnnfj4ml1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7mcitgj7b7ml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfa6bafz2aml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr98us3brucml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj36iax6jmfml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbx36sq2beiml1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3r1u9ky26lml1000000000.jpg","https://photos.zillowstatic.com/p_f/IS729y79v48ubm1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkzhrduuxnml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnex597qmpqml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8vtq0mehtml1000000000.jpg","https://photos.zillowstatic.com/p_f/IS72th8uh69wml1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1050","https://www.zillow.com/homedetails/5032-N-Hall-St-Dallas-TX-75235/26934663_zpid/","1954"
"Dallas",,,"TX","6018 E Mockingbird Ln",,"75206","3","3","USD","This 3 bed 3 bath will not last long. Granite countertops in the kitchen, new vinyl flooring downstairs, and recently finished enclosed outdoor space.","32.836264","1408","-96.763522","https://photos.zillowstatic.com/p_f/ISbp1n97rz1bso0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnae4wbvbg3gp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrp4y9iwq5s8p0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4csd5r386gp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjj2mrbsixu8p0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7y9gvymvz8gp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzr74dsinrbgp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrl5sulefjegp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbd0a95oapx8p0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjf3gcfa7bhgp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb914u86z2kgp0000000000.jpg","https://photos.zillowstatic.com/p_f/IS37yxqyj2h09p0000000000.jpg","https://photos.zillowstatic.com/p_f/IS33zrb22rumgp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvwwftvximpgp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnqu3bptaesgp0000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0wl8sfu839p0000000000.jpg","https://photos.zillowstatic.com/p_f/ISfksrsip26vgp0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2275","https://www.zillow.com/homedetails/6018-E-Mockingbird-Ln-Dallas-TX-75206/26703632_zpid/","1973"
"Dallas",,,"TX","7142 Pineberry Rd",,"75249","1","2","USD","This wonderful 2 bedroom 1 bathroom home has been updated with new flooring, full interior paint. Easy access to interstate 20 and SH 408. Schedule your showing today!","32.635993","1056","-96.946219","https://photos.zillowstatic.com/p_f/ISjbo1cwcgydfu1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5mptp88qgfu1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3zjdbj40ijfu1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvsh1tc0s9mfu1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7pvwzu4c0nu1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmfpa6wj1pfu1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgddszrbtrfu1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1195","https://www.zillow.com/homedetails/7142-Pineberry-Rd-Dallas-TX-75249/26892401_zpid/","1981"
"Dallas",,,"TX","5838 La Vista Dr",,"75206","2","2","USD","Awesome gem in walking distance to both Skillman and Lower Greenville. Located on a quiet street, this home boasts a huge Master with walk in closet and second living area. The master also has a walk out to a large deck, enclosed in a size-able fenced in backyard. The 2nd bedroom could be used as an office or nursery. Deep single car garage with driveway as well as street parking. Washer, Dryer, and fridge remain.","32.812811","1096","-96.766498","https://photos.zillowstatic.com/p_f/ISfo37fcpzzpd51000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpccq2tlv0751000000000.jpg","https://photos.zillowstatic.com/p_f/IS7i1vw5lrrsd51000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbziezgjjvd51000000000.jpg","https://photos.zillowstatic.com/p_f/ISr5x6wscbbyd51000000000.jpg","https://photos.zillowstatic.com/p_f/ISjja08wodn3751000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzuudm8331e51000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtsivf4vu3e51000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nq6d90nm6e51000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgouu2wee9e51000000000.jpg","https://photos.zillowstatic.com/p_f/ISnamicwr66ce51000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4k6upnyxee51000000000.jpg","https://photos.zillowstatic.com/p_f/IS7yhubjjqphe51000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrfitcfihke51000000000.jpg","https://photos.zillowstatic.com/p_f/ISrld6b6ba9ne51000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfbusz621qe51000000000.jpg","https://photos.zillowstatic.com/p_f/ISb99iat2usse51000000000.jpg","https://photos.zillowstatic.com/p_f/IS3376smylkve51000000000.jpg","https://photos.zillowstatic.com/p_f/ISvw4u9gudcye51000000000.jpg","https://photos.zillowstatic.com/p_f/ISnq2ir9q541f51000000000.jpg","https://photos.zillowstatic.com/p_f/ISfk0693mxv3f51000000000.jpg","https://photos.zillowstatic.com/p_f/IS7eytqwhpn6f51000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7wh8qdhf9f51000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1u5qj997cf51000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvrt7d51zef51000000000.jpg","https://photos.zillowstatic.com/p_f/ISbpphp61tqhf51000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2200","https://www.zillow.com/homedetails/5838-La-Vista-Dr-Dallas-TX-75206/26689957_zpid/","1940"
"Dallas",,,"TX","2217 Ivan St APT 123","SKYE of Turtle Creek","75201","2","2","USD","Luxury Living in Turtle Creek Uptown

We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today.","32.797289","1225","-96.81011","https://photos.zillowstatic.com/p_f/IS3b9t5tvolk9i0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf87rchfd14700000000000.jpg","https://photos.zillowstatic.com/p_f/ISfgl7xlqp5dhg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzjd7luhj61nf0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7emwkopj12gg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz3hjw8i9pihg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf0xh0jl9874g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjrcvvv9t8ohg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvfw15dvcagg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrdbv2odby3nf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvc9wil07oigg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISj79jkh93q6nf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf058i8sq7ogg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfm3xq8ymk600000000000.jpg","https://photos.zillowstatic.com/p_f/IS3f87vi1dsthg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzn0khvjartgg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrhqhhz8ljf4g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb1772b5vh9nf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrhy7zof2jwgg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5mtgm053l4g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnic41xmndn500000000000.jpg","https://photos.zillowstatic.com/p_f/ISfcasiqif5q500000000000.jpg","https://photos.zillowstatic.com/p_f/ISrt3sz66rgy500000000000.jpg","https://photos.zillowstatic.com/p_f/ISjn1gh02j81600000000000.jpg","https://photos.zillowstatic.com/p_f/ISbhz3ztxa04600000000000.jpg","https://photos.zillowstatic.com/p_f/IS3bxrgnt2s6600000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4vfygpuj9600000000000.jpg","https://photos.zillowstatic.com/p_f/ISnys3galmbc600000000000.jpg","https://photos.zillowstatic.com/p_f/ISfsqrx3he3f600000000000.jpg","https://photos.zillowstatic.com/p_f/IS7moffxc6vh600000000000.jpg","https://photos.zillowstatic.com/p_f/IS3v4vj41n9cnf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb5ujyb7m22hg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn24ju5twbzhg0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmftx2oget4g0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3zr7g53eu4hg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7qzutskgv4ig0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrx6hwc7kh45g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2w4mjoofy400000000000.jpg","https://photos.zillowstatic.com/p_f/ISj7lg2n3kac500000000000.jpg","https://photos.zillowstatic.com/p_f/ISnmnjfsuxdahg0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3f0hdtuvsc5g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn2wscgmfci5g0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvo2j1ywe1fnf0000000000.jpg",,,,,,,,,,,,"1955","https://www.zillow.com/homedetails/2217-Ivan-St-APT-123-Dallas-TX-75201/2114986037_zpid/","1999"
"Dallas",,,"TX","3315 W Pentagon Pkwy #2046",,"75233","1","1","USD","Welcome to Westwood Apartments, a residential community featuring One, Two and Three bedroom apartments in Dallas, TX. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options. Are you looking for an apartment for rent in Dallas, TX?","32.708426","692","-96.87518","https://maps.googleapis.com/maps/api/streetview?location=3315+W+Pentagon+Pkwy%2C+Dallas%2C+TX+75233&size=1025x768&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=hlKOwZvCJOu-pX4bG8lr8UWELXI=",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"825","https://www.zillow.com/homedetails/3315-W-Pentagon-Pkwy-2046-Dallas-TX-75233/2077810372_zpid/","1969"
"Dallas",,"Dallas","TX","5032 N Hall St",,"75235","1","1","USD","Ready for immediate move in,1 bedroom 1 bath Uptown area condo in one of Oak Lawn's most attractive and park like community residences.Westbury Park is located near Lemmon Ave and Dallas North Tollway with easy access to Uptown, down town, Medical District,Love field airport, restaurants and entertainment . this cozy condo offers Laminate and tile floors, granite counters, window coverings, washer dryer and refrigerator. Rent includes Water, hot water, sewer, trash and recycling. Enjoy walks on the shaded trails and relax at the community pool. Covered parking, close to the pool and main gates.","32.823417","635","-96.821785","https://photos.zillowstatic.com/p_f/IS3bluu6048wll1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv4jic0wvzyll1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnyg6utrnr1ml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISfseubnnfj4ml1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7mcitgj7b7ml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzfa6bafz2aml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr98us3brucml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj36iax6jmfml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbx36sq2beiml1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3r1u9ky26lml1000000000.jpg","https://photos.zillowstatic.com/p_f/IS729y79v48ubm1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkzhrduuxnml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnex597qmpqml1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8vtq0mehtml1000000000.jpg","https://photos.zillowstatic.com/p_f/IS72th8uh69wml1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1050","https://www.zillow.com/homedetails/5032-N-Hall-St-Dallas-TX-75235/26934663_zpid/","1954"
"Dallas",,,"TX","5838 La Vista Dr",,"75206","2","2","USD","Awesome gem in walking distance to both Skillman and Lower Greenville. Located on a quiet street, this home boasts a huge Master with walk in closet and second living area. The master also has a walk out to a large deck, enclosed in a size-able fenced in backyard. The 2nd bedroom could be used as an office or nursery. Deep single car garage with driveway as well as street parking. Washer, Dryer, and fridge remain.","32.812811","1096","-96.766498","https://photos.zillowstatic.com/p_f/ISfo37fcpzzpd51000000000.jpg","https://photos.zillowstatic.com/p_f/ISrpccq2tlv0751000000000.jpg","https://photos.zillowstatic.com/p_f/IS7i1vw5lrrsd51000000000.jpg","https://photos.zillowstatic.com/p_f/ISzbziezgjjvd51000000000.jpg","https://photos.zillowstatic.com/p_f/ISr5x6wscbbyd51000000000.jpg","https://photos.zillowstatic.com/p_f/ISjja08wodn3751000000000.jpg","https://photos.zillowstatic.com/p_f/ISjzuudm8331e51000000000.jpg","https://photos.zillowstatic.com/p_f/ISbtsivf4vu3e51000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nq6d90nm6e51000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgouu2wee9e51000000000.jpg","https://photos.zillowstatic.com/p_f/ISnamicwr66ce51000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4k6upnyxee51000000000.jpg","https://photos.zillowstatic.com/p_f/IS7yhubjjqphe51000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrfitcfihke51000000000.jpg","https://photos.zillowstatic.com/p_f/ISrld6b6ba9ne51000000000.jpg","https://photos.zillowstatic.com/p_f/ISjfbusz621qe51000000000.jpg","https://photos.zillowstatic.com/p_f/ISb99iat2usse51000000000.jpg","https://photos.zillowstatic.com/p_f/IS3376smylkve51000000000.jpg","https://photos.zillowstatic.com/p_f/ISvw4u9gudcye51000000000.jpg","https://photos.zillowstatic.com/p_f/ISnq2ir9q541f51000000000.jpg","https://photos.zillowstatic.com/p_f/ISfk0693mxv3f51000000000.jpg","https://photos.zillowstatic.com/p_f/IS7eytqwhpn6f51000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7wh8qdhf9f51000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1u5qj997cf51000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvrt7d51zef51000000000.jpg","https://photos.zillowstatic.com/p_f/ISbpphp61tqhf51000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2200","https://www.zillow.com/homedetails/5838-La-Vista-Dr-Dallas-TX-75206/26689957_zpid/","1940"
"Dallas",,,"TX","10835 Hermosa Dr",,"75218","2","3","USD","Beautiful 3 bedroom, 2 bath home in the Casa Linda area. Minutes from White Rock Lake, this open floor plan home includes updated kitchen, flooring, and bathrooms! Huge master bedroom includes an ensuite bathroom with a stylish barn door entry.","32.842667","1369","-96.686605","https://photos.zillowstatic.com/p_f/ISbhrd1o75s6aq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISr9ompg6snftq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISj3ma7a2kfitq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgg49u7k4d1r1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbxjyo3yb7ltq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnaesqn3cwf1r1000000000.jpg","https://photos.zillowstatic.com/p_f/IS3rhm6xt3zntq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISvkfaoqpvqqtq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4cg8hz3oi1r1000000000.jpg","https://photos.zillowstatic.com/p_f/ISnedy5klnittq1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7y94qavvfl1r1000000000.jpg","https://photos.zillowstatic.com/p_f/ISf8bmndhfawtq1000000000.jpg","https://photos.zillowstatic.com/p_f/IS729a57d72ztq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzr7s74rn7o1r1000000000.jpg","https://photos.zillowstatic.com/p_f/ISzv6ym09zt1uq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrl5gpxmfzq1r1000000000.jpg","https://photos.zillowstatic.com/p_f/ISrp4m4u4rl4uq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjj2amn0jd7uq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISjf347ri7rt1r1000000000.jpg","https://photos.zillowstatic.com/p_f/ISbd0y3hwa5auq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISb91sokeziw1r1000000000.jpg","https://photos.zillowstatic.com/p_f/IS37yllas2xcuq1000000000.jpg","https://photos.zillowstatic.com/p_f/ISv0w934ouofuq1000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1810","https://www.zillow.com/homedetails/10835-Hermosa-Dr-Dallas-TX-75218/26742414_zpid/","1951"
"Dallas",,,"TX","4242 N Capistrano Dr APT 115",,"75287","2","2","USD","Best location in the complex! Corner unit with parking directly in front of door plus a 1 car garage with access directly into the secured patio with brand new turf. Light, bright and open with new appliances, light fixtures and carpet, Travertine flooring, new window treatments, granite in kitchen and updated master bath. Smart home updates like a keyless entry and nest thermostat make for convenient living. Unit is right by the tennis courts, green space and also the clubhouse, pool and workout room. One bedroom with private full bath down and a large master suite, balcony and a loft up. Full size laundry area downstairs. Snuggle up in front of the fireplace or take a short walk to the private park just down the road. Quiet and friendly complex located deep in the heart of a residential neighborhood and it attends the Plano schools. Minutes to both Tollways and world class shopping nearby. Amazing rental opportunity for a family or roommates.

Owner pays for HOA, water/sewer, trash/recycling, and lawn maintenance outside of the backyard. Renter is responsible for electricity, cable, and internet. Washer and dryer not included. No smoking allowed. One dog under 40 lbs allowed ($500 pet deposit and shot record required).","33.006149","1384","-96.835942","https://photos.zillowstatic.com/p_f/ISrh6ikad9461f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvgsxr58xcvbf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISnaql9z3p4ybf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb56paaqj5k7f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3z3ds3mbxm7f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7eu66anqmb0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISz7sun3jiee0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISr1qi5xea6h0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf4o9rszgw0cf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjvn6nqa2yj0f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3nauo1z6cwxd1000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ylx8mv8o3cf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISbplu4k6upm0f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS3jjimd2mhp0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISvch647yd9s0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISn6ful0u51v0f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISf0di3upxsx0f0000000000.jpg","https://photos.zillowstatic.com/p_f/IS7ua6lnlpk01f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzrjlqfr0g6cf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISzn8u2hhhc31f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISrlh989ns79cf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjffxp2jkzbcf0000000000.jpg","https://photos.zillowstatic.com/p_f/ISjb462491w81f0000000000.jpg","https://photos.zillowstatic.com/p_f/ISb52ujx4tnb1f0000000000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1900","https://www.zillow.com/homedetails/4242-N-Capistrano-Dr-APT-115-Dallas-TX-75287/26672625_zpid/","1986"
